ts,symbol,tf,price,rsi14,ema50,p_up,signal,source
1763539225.931651,US30Z25.sim,H1,46188.95,40.78832626010101,46561.74484738702,,-1,rule,10,1,H4,-1
1763539225.931651,US100Z25.sim,H1,24603.86,40.36080050161985,24783.205026125524,,-1,rule,10,1,H4,-1
1763539225.931651,US500Z25.sim,H1,6643.73,40.77031170158379,6680.287290742098,,-1,rule,10,1,H4,-1
1763539225.931651,BTCX25.sim,H1,91857.5,36.552346570397106,93018.86870388196,,-1,rule,10,1,H4,-1
1763542812.3124301,XAUZ25.sim,H1,4083.05,54.193219474891784,4072.8500141493582,,0,rule,11,1,H4,0
1763542812.3124301,US30Z25.sim,H1,46144.85,40.09142857142857,46544.18279557185,,-1,rule,11,1,H4,-1
1763542812.3124301,US100Z25.sim,H1,24585.61,41.7374741648318,24774.88149709393,,-1,rule,11,1,H4,-1
1763542812.3124301,US500Z25.sim,H1,6638.1,41.09844826476078,6678.452773112938,,-1,rule,11,1,H4,-1
1763542812.3124301,BTCX25.sim,H1,91505.0,33.690527218174026,92946.60054700861,,-1,rule,11,1,H4,-1
1763546428.2604089,XAUZ25.sim,H1,4112.68,60.88907886300488,4075.5818592852956,,1,rule,12,1,H4,1
1763546428.2604089,US30Z25.sim,H1,46240.4,40.30529014215797,46535.81866533015,,-1,rule,12,1,H4,-1
1763546428.2604089,US100Z25.sim,H1,24675.53,43.5474304393098,24774.37324563945,,-1,rule,12,1,H4,-1
1763546428.2604089,US500Z25.sim,H1,6658.05,43.191929318879694,6678.405445047785,,-1,rule,12,1,H4,-1
1763546428.2604089,BTCX25.sim,H1,91557.5,35.21929824561404,92893.25533806624,,-1,rule,12,1,H4,-1
1763550014.4785998,XAUZ25.sim,H1,4109.92,65.3793418647166,4076.810891320335,,1,rule,13,1,H4,1
1763550014.4785998,US30Z25.sim,H1,46240.8,55.49629865478019,46524.35089369148,,0,rule,13,1,H4,-1
1763550014.4785998,US100Z25.sim,H1,24700.86,60.073631235856396,24772.34113730893,,0,rule,13,1,H4,-1
1763550014.4785998,US500Z25.sim,H1,6663.48,60.647845953002516,6678.010394671192,,0,rule,13,1,H4,-1
1763550014.4785998,BTCX25.sim,H1,91355.0,36.34311512415349,92824.26518016405,,-1,rule,13,1,H4,-1
1763553600.856116,XAUZ25.sim,H1,4113.36,67.29843561973502,4078.3817339726274,,1,rule,14,1,H4,1
1763553600.856116,US30Z25.sim,H1,46240.7,61.55475161034134,46513.21656939482,,0,rule,14,1,H4,-1
1763553600.856116,US100Z25.sim,H1,24687.53,64.70933323555818,24768.63566150328,,0,rule,14,1,H4,-1
1763553600.856116,US500Z25.sim,H1,6660.13,64.97100685292568,6677.209416627304,,0,rule,14,1,H4,-1
1763553630.9991565,BTCX25.sim,H1,91440.0,39.07778295295762,92772.43325520032,,-1,rule,14,1,H4,-1
1763559773.6341696,XAUZ25.sim,H1,4113.13,64.49657561206004,4079.8047771650486,,1,rule,15,1,H4,1
1763559773.6341696,US30Z25.sim,H1,46247.65,52.39523952395281,46503.823277359916,,0,rule,15,1,H4,-1
1763559773.6341696,US100Z25.sim,H1,24667.28,57.67533104462972,24764.8963606375,,0,rule,15,1,H4,-1
1763559773.6341696,US500Z25.sim,H1,6654.5,56.181162172427115,6676.369704972656,,0,rule,15,1,H4,-1
1763559773.6341696,BTCX25.sim,H1,91480.0,36.6681357426179,92735.403067701,,-1,rule,15,1,H4,-1
1763560113.2343962,BTCX25.sim,H1,91507.5,36.84676705048716,92736.48149907355,,-1,rule,15,1,H4,-1
1763560113.2343962,US100Z25.sim,H1,24676.56,58.744779906887814,24765.260282206127,,0,rule,15,1,H4,-1
1763560113.2343962,US30Z25.sim,H1,46257.75,53.475553740941365,46504.21935579129,,0,rule,15,1,H4,-1
1763560113.2343962,US500Z25.sim,H1,6656.83,57.452179823284006,6676.461077521676,,0,rule,15,1,H4,-1
1763560113.2343962,XAUZ25.sim,H1,4115.46,65.5767700875098,4079.896149714068,,1,rule,15,1,H4,1
1763560802.7898161,BTCX25.sim,H1,91410.0,40.11571841851495,92681.16905906248,,-1,rule,16,1,H4,-1
1763560802.7898161,US100Z25.sim,H1,24660.19,60.942746983955644,24760.639976815433,,0,rule,16,1,H4,-1
1763560802.7898161,US30Z25.sim,H1,46226.1,53.35030549898177,46492.1823200907,,0,rule,16,1,H4,-1
1763560802.7898161,US500Z25.sim,H1,6651.98,58.129482267412875,6675.337770210372,,0,rule,16,1,H4,-1
1763560802.7898161,XAUZ25.sim,H1,4111.74,67.6020408163265,4080.996432779702,,1,rule,16,1,H4,1
1763564403.5289,BTCX25.sim,H1,91757.5,43.39277549154092,92658.04337277528,,-1,rule,17,1,H4,-1
1763564403.5289,US100Z25.sim,H1,24894.19,74.45845686805781,24774.628285470022,,0,rule,17,1,H4,-1
1763564403.5289,US30Z25.sim,H1,46261.7,58.761886279836396,46484.745186511114,,0,rule,17,1,H4,-1
1763564403.5289,US500Z25.sim,H1,6691.45,70.91748413156385,6677.464363469954,,0,rule,17,1,H4,-1
1763564403.5289,XAUZ25.sim,H1,4128.84,76.6748806406902,4083.5290285351643,,1,rule,17,1,H4,1
1763568002.7146046,BTCX25.sim,H1,89900.0,31.35828135828136,92480.83672964094,,-1,rule,18,1,H4,-1
1763568002.7146046,US100Z25.sim,H1,24757.69,57.61296924651254,24769.19710529408,,0,rule,18,1,H4,-1
1763568002.7146046,US30Z25.sim,H1,46065.6,36.705135156068565,46461.02439794071,,-1,rule,18,1,H4,-1
1763568002.7146046,US500Z25.sim,H1,6663.25,54.3321780858438,6675.889496365404,,0,rule,18,1,H4,-1
1763568002.7146046,XAUZ25.sim,H1,4096.97,57.281286509518324,4082.861314177342,,1,rule,18,1,H4,0
1763571601.334687,BTCX25.sim,H1,89880.0,34.6876197776926,92378.55239004355,,-1,rule,19,1,H4,-1
1763571601.334687,US100Z25.sim,H1,24709.81,62.32956531872774,24765.200326264025,,0,rule,19,1,H4,-1
1763571601.334687,US30Z25.sim,H1,46101.8,47.48632456368873,46448.41734260996,,0,rule,19,1,H4,-1
1763571601.334687,US500Z25.sim,H1,6659.18,60.74063035541321,6675.105249767045,,0,rule,19,1,H4,-1
1763571601.334687,XAUZ25.sim,H1,4074.42,52.40490411820188,4081.714730644068,,0,rule,19,1,H4,0
1763575201.5696661,BTCX25.sim,H1,89505.0,36.684231860559386,92252.02034672166,,0,rule,20,0,H4,-1
1763575201.5696661,US100Z25.sim,H1,24630.69,57.395036887994564,24757.066784243012,,0,rule,20,0,H4,-1
1763575201.5696661,US30Z25.sim,H1,46103.95,49.155104944859495,46435.13504913568,,0,rule,20,0,H4,-1
1763575201.5696661,US500Z25.sim,H1,6647.73,57.33173922216735,6673.626706241615,,0,rule,20,0,H4,-1
1763575201.5696661,XAUZ25.sim,H1,4080.38,51.735931853381565,4081.853143527424,,0,rule,20,0,H4,0
1763579811.6172342,BTCX25.sim,H1,89127.5,38.708297690333616,92119.60032372609,,0,rule,21,0,H4,-1
1763579811.6172342,US100Z25.sim,H1,24649.19,57.07579462102683,24754.91843001242,,0,rule,21,0,H4,-1
1763579811.6172342,US30Z25.sim,H1,46123.25,49.02818270165209,46426.84072604078,,0,rule,21,0,H4,-1
1763579811.6172342,US500Z25.sim,H1,6648.28,55.583584569002575,6673.113971746669,,0,rule,21,0,H4,-1
1763579811.6172342,XAUZ25.sim,H1,4076.9,43.55646330214783,4081.9377345169364,,0,rule,21,0,H4,0
1763579896.0479677,XAUZ25.sim,H1,4075.6,43.18656911418859,4081.8867541247796,0.7843088507652283,0,xgb,21,0,H4,0
1763579896.0479677,US30Z25.sim,H1,46111.4,48.23465136925503,46426.37602015842,0.6169248819351196,0,xgb,21,0,H4,-1
1763579896.0479677,US100Z25.sim,H1,24645.06,56.7890722878378,24754.75646922811,0.5870816707611084,0,xgb,21,0,H4,-1
1763579896.0479677,US500Z25.sim,H1,6647.0,55.14925828703988,6673.063775668238,0.6240206956863403,0,xgb,21,0,H4,-1
1763579896.0479677,BTCX25.sim,H1,89105.0,38.559863655730716,92118.71797078491,0.8176292777061462,0,xgb,21,0,H4,-1
1763580483.643747,XAUZ25.sim,H1,4071.35,42.01995804995862,4081.7200874581126,0.8208023309707642,1,xgb,21,1,H4,0
1763580483.643747,US30Z25.sim,H1,46003.4,42.034160566565596,46422.14072604078,0.5107977986335754,0,xgb,21,1,H4,-1
1763580483.643747,US100Z25.sim,H1,24586.31,53.0015439106349,24752.45254765948,0.6219841837882996,0,xgb,21,1,H4,-1
1763580483.643747,US500Z25.sim,H1,6631.2,50.297867602026535,6672.4441678251005,0.6621482372283936,0,xgb,21,1,H4,-1
1763580483.643747,BTCX25.sim,H1,88917.5,37.36581337737406,92111.36502960844,0.8447755575180054,0,xgb,21,1,H4,-1
1763580533.1127574,XAUZ25.sim,H1,4069.38,41.50031387319522,4081.642832556152,0.8208023309707642,1,xgb,21,1,H4,0
1763580533.1127574,US30Z25.sim,H1,46007.3,42.230194319880596,46422.29366721725,0.5107977986335754,0,xgb,21,1,H4,-1
1763580533.1127574,US100Z25.sim,H1,24586.69,53.02441794434972,24752.467449620264,0.591208815574646,0,xgb,21,1,H4,-1
1763580533.1127574,US500Z25.sim,H1,6631.1,50.269879249902694,6672.440246256473,0.6621482372283936,0,xgb,21,1,H4,-1
1763580533.1127574,BTCX25.sim,H1,88927.5,37.427626137303555,92111.7571864712,0.8554409742355347,0,xgb,21,1,H4,-1
1763580721.8080008,XAUZ25.sim,H1,4071.48,42.054707379134825,4081.7251854973283,0.8208023309707642,1,xgb,21,1,H4,0
1763580721.8080008,US30Z25.sim,H1,46013.6,42.5507560696427,46422.54072604078,0.5311248302459717,0,xgb,21,1,H4,-1
1763580721.8080008,US100Z25.sim,H1,24591.69,53.32724157624207,24752.66352805164,0.591208815574646,0,xgb,21,1,H4,-1
1763580721.8080008,US500Z25.sim,H1,6632.18,50.57381178973303,6672.4825991976495,0.7154083251953125,0,xgb,21,1,H4,-1
1763580721.8080008,BTCX25.sim,H1,88877.5,37.12059064807219,92109.79640215746,0.8352814316749573,0,xgb,21,1,H4,-1
1763581190.982237,XAUZ25.sim,H1,4071.32,45.57387463877385,4081.7189109875244,,0,rule,21,1,H4,-1
1763581190.982237,US30Z25.sim,H1,45997.75,37.53309757684354,46421.91915741333,,-1,rule,21,1,H4,-1
1763581190.982237,US100Z25.sim,H1,24577.56,44.35122786453506,24752.109410404577,,-1,rule,21,1,H4,-1
1763581190.982237,US500Z25.sim,H1,6629.65,42.91002649986567,6672.383383511375,,-1,rule,21,1,H4,-1
1763581190.982237,BTCX25.sim,H1,88727.5,29.061701835727064,92103.91404921628,,-1,rule,21,1,H4,-1
1763582423.2157903,XAUZ25.sim,H1,4073.45,46.181765881314355,4081.484319182718,,0,rule,22,1,H4,-1
1763582423.2157903,US30Z25.sim,H1,46100.15,42.111448346583735,46412.49181400697,,-1,rule,22,1,H4,-1
1763582423.2157903,US100Z25.sim,H1,24669.44,49.03727269209367,24751.848791050972,,0,rule,22,1,H4,-1
1763582423.2157903,US500Z25.sim,H1,6650.33,47.96615553210556,6672.191059179936,,0,rule,22,1,H4,-1
1763582423.2157903,BTCX25.sim,H1,88867.5,29.749529395761385,91982.17882066191,,-1,rule,22,1,H4,-1
1763586027.8835773,XAUZ25.sim,H1,4074.4,46.559567405035466,4081.3161529187237,,0,rule,23,1,H4,-1
1763586027.8835773,US30Z25.sim,H1,46191.2,47.52014562621125,46407.68520570244,,0,rule,23,1,H4,-1
1763586027.8835773,US100Z25.sim,H1,24713.44,51.47966786411494,24752.362787726455,,0,rule,23,1,H4,-1
1763586027.8835773,US500Z25.sim,H1,6658.6,50.27779292380097,6672.073282934596,,0,rule,23,1,H4,-1
1763586027.8835773,BTCX25.sim,H1,89532.5,37.148215664786825,91910.97801219863,,-1,rule,23,1,H4,-1
1763593265.7792559,XAUZ25.sim,H1,4079.67,48.49123986578529,4081.391610313051,,0,rule,1,1,H4,-1
1763593265.7792559,US30Z25.sim,H1,46257.8,51.1458750771717,46403.397944177064,,0,rule,1,1,H4,-1
1763593265.7792559,US100Z25.sim,H1,24978.38,63.347009761060086,24770.282292269763,,0,rule,1,1,H4,-1
1763593265.7792559,US500Z25.sim,H1,6701.25,60.43389483635981,6674.639932768564,,0,rule,1,1,H4,-1
1763593265.7792559,BTCX25.sim,H1,90647.5,47.191755643238054,91904.20110812978,,0,rule,1,1,H4,-1
1763596809.7466545,XAUZ25.sim,H1,4106.26,57.17812434482144,4083.280472501689,,1,rule,2,1,H4,1
1763596809.7466545,US30Z25.sim,H1,46401.95,57.756247827189725,46408.968603696885,,0,rule,2,1,H4,-1
1763596809.7466545,US100Z25.sim,H1,25104.36,67.30591787163027,24788.224443550884,,0,rule,2,1,H4,-1
1763596809.7466545,US500Z25.sim,H1,6731.1,65.56813426189377,6678.0025082860875,,0,rule,2,1,H4,-1
1763596809.7466545,BTCX25.sim,H1,91587.5,53.861319320379096,91927.28764573699,,0,rule,2,1,H4,-1
1763600414.1447203,XAUZ25.sim,H1,4100.16,55.01232316384501,4083.776032659242,,1,rule,3,1,H4,1
1763600414.1447203,US30Z25.sim,H1,46430.1,58.934695684084964,46411.0064113219,,0,rule,3,1,H4,-1
1763600414.1447203,US100Z25.sim,H1,25125.53,68.02662971957565,24802.246193451174,,0,rule,3,1,H4,-1
1763600414.1447203,US500Z25.sim,H1,6735.48,66.34400204260105,6680.426037561759,,0,rule,3,1,H4,-1
1763600414.1447203,BTCX25.sim,H1,91932.5,56.06842244978203,91940.11419690156,,0,rule,3,1,H4,-1
1763604018.19476,XAUZ25.sim,H1,4081.1,48.34403697473801,4082.9612940042653,,0,rule,4,1,H4,-1
1763604018.19476,US30Z25.sim,H1,46450.5,59.810886267433766,46413.440484885454,,0,rule,4,1,H4,-1
1763604018.19476,US100Z25.sim,H1,25152.78,68.78871083413131,24817.094652261578,,1,rule,4,1,H4,1
1763604018.19476,US500Z25.sim,H1,6741.23,67.22325067138681,6683.044089200821,,0,rule,4,1,H4,-1
1763604018.19476,BTCX25.sim,H1,92607.5,60.078402562034626,91991.71434438071,,0,rule,4,1,H4,-1
1763606920.9201152,XAUZ25.sim,M30,4060.93,38.68577502003642,4084.022797409327,,-1,rule,4,1,H4,-1
1763606920.9201152,XAUZ25.sim,H1,4060.84,42.4579215878074,4082.1667842003435,,-1,rule,4,1,H4,-1
1763606920.9201152,US30Z25.sim,M30,46477.65,65.86317009016791,46281.909219864065,,0,rule,4,0,H4,-1
1763606920.9201152,US30Z25.sim,H1,46477.65,61.076824251705354,46414.505190767806,,0,rule,4,0,H4,-1
1763606920.9201152,US100Z25.sim,M30,25155.28,69.07142071667081,24816.342449042877,,1,rule,4,1,H4,1
1763606920.9201152,US100Z25.sim,H1,25155.28,68.94835828903575,24817.192691477267,,1,rule,4,1,H4,1
1763606920.9201152,US500Z25.sim,M30,6742.78,68.49151721392964,6679.976143305339,,0,rule,4,1,H4,-1
1763606920.9201152,US500Z25.sim,H1,6742.78,67.5700147027274,6683.104873514546,,1,rule,4,1,H4,-1
1763606920.9201152,BTCX25.sim,M30,92447.5,66.58140542531274,91256.47543631116,,0,rule,4,0,H4,-1
1763606920.9201152,BTCX25.sim,H1,92447.5,58.71041710599939,91985.43983457678,,0,rule,4,0,H4,-1
1763606921.6885233,XAUZ25.sim,M30,4060.94,38.691079652369886,4084.02318956619,,-1,rule,4,1,H4,-1
1763606921.6905973,XAUZ25.sim,M30,4060.94,38.691079652369886,4084.02318956619,,-1,rule,4,1,H4,-1
1763606921.6885233,XAUZ25.sim,H1,4060.94,42.48345249343099,4082.170705768971,,-1,rule,4,1,H4,-1
1763606921.6905973,XAUZ25.sim,H1,4060.94,42.48345249343099,4082.170705768971,,-1,rule,4,1,H4,-1
1763606921.6885233,US30Z25.sim,M30,46477.65,65.86317009016791,46281.909219864065,,0,rule,4,0,H4,-1
1763606921.6905973,US30Z25.sim,M30,46477.65,65.86317009016791,46281.909219864065,,0,rule,4,0,H4,-1
1763606921.6885233,US30Z25.sim,H1,46477.7,61.07896284751811,46414.50715155212,,0,rule,4,0,H4,-1
1763606921.6905973,US30Z25.sim,H1,46477.7,61.07896284751811,46414.50715155212,,0,rule,4,0,H4,-1
1763606921.6885233,US100Z25.sim,M30,25155.28,69.07142071667081,24816.342449042877,,1,rule,4,1,H4,1
1763606921.6905973,US100Z25.sim,M30,25155.28,69.07142071667081,24816.342449042877,,1,rule,4,1,H4,1
1763606921.6885233,US100Z25.sim,H1,25155.28,68.94835828903575,24817.192691477267,,1,rule,4,1,H4,1
1763606921.6905973,US100Z25.sim,H1,25155.28,68.94835828903575,24817.192691477267,,1,rule,4,1,H4,1
1763606921.6885233,US500Z25.sim,M30,6742.78,68.49151721392964,6679.976143305339,,0,rule,4,1,H4,-1
1763606921.6905973,US500Z25.sim,M30,6742.78,68.49151721392964,6679.976143305339,,0,rule,4,1,H4,-1
1763606921.6905973,US500Z25.sim,H1,6742.78,67.5700147027274,6683.104873514546,,1,rule,4,1,H4,-1
1763606921.6885233,US500Z25.sim,H1,6742.78,67.5700147027274,6683.104873514546,,1,rule,4,1,H4,-1
1763606921.6905973,BTCX25.sim,M30,92445.0,66.54140906247851,91256.37739709548,,0,rule,4,0,H4,-1
1763606921.6885233,BTCX25.sim,M30,92445.0,66.54140906247851,91256.37739709548,,0,rule,4,0,H4,-1
1763606921.6905973,BTCX25.sim,H1,92445.0,58.6895364658476,91985.3417953611,,0,rule,4,0,H4,-1
1763606921.6885233,BTCX25.sim,H1,92445.0,58.6895364658476,91985.3417953611,,0,rule,4,0,H4,-1
1763607605.4997497,XAUZ25.sim,M30,4066.4,41.49630633098647,4083.4974589116077,,-1,rule,5,1,H4,-1
1763607605.4997497,XAUZ25.sim,H1,4066.4,44.033651080188335,4081.7176939235783,,-1,rule,5,1,H4,-1
1763607605.4997497,US30Z25.sim,M30,46485.9,66.31460299656284,46290.20320381275,,0,rule,5,0,H4,-1
1763607605.4997497,US30Z25.sim,H1,46485.9,61.42799543554776,46417.59874289895,,0,rule,5,0,H4,-1
1763607605.4997497,US100Z25.sim,M30,25166.44,69.54031671934995,24830.492379674168,,1,rule,5,1,H4,1
1763607605.4997497,US100Z25.sim,H1,25166.44,69.3053662451017,24831.309107382458,,1,rule,5,1,H4,1
1763607605.4997497,US500Z25.sim,M30,6744.78,68.93277488636741,6682.590990301993,,0,rule,5,1,H4,-1
1763607605.4997497,US500Z25.sim,H1,6744.78,67.90634965350327,6685.596963865008,,1,rule,5,1,H4,-1
1763607605.4997497,BTCX25.sim,M30,92687.5,69.26200929439602,91319.84727165064,,0,rule,5,0,H4,-1
1763607605.4997497,BTCX25.sim,H1,92687.5,60.55888930752304,92020.21783756725,,0,rule,5,0,H4,-1
1763607609.0726342,XAUZ25.sim,M30,4068.3,42.46815853108304,4083.5719687155292,,-1,rule,5,1,H4,-1
1763607609.0726342,XAUZ25.sim,H1,4068.3,44.72722965064468,4081.7922037275,,-1,rule,5,1,H4,-1
1763607609.0969803,XAUZ25.sim,M30,4068.38,42.50837074073207,4083.575105970431,,-1,rule,5,1,H4,-1
1763607609.0726342,US30Z25.sim,M30,46488.75,66.47883068589485,46290.314968518636,,0,rule,5,0,H4,-1
1763607609.0726342,US30Z25.sim,H1,46488.75,61.5564917886142,46417.71050760483,,0,rule,5,0,H4,-1
1763607609.0969803,XAUZ25.sim,H1,4068.38,44.75605600711401,4081.7953409824017,,-1,rule,5,1,H4,-1
1763607609.0726342,US100Z25.sim,M30,25168.69,69.6402517524158,24830.580614968287,,1,rule,5,1,H4,1
1763607609.0969803,US30Z25.sim,M30,46488.75,66.47883068589485,46290.314968518636,,0,rule,5,0,H4,-1
1763607609.0726342,US100Z25.sim,H1,25168.53,69.37637578304164,24831.391068166773,,1,rule,5,1,H4,1
1763607609.0969803,US30Z25.sim,H1,46488.75,61.5564917886142,46417.71050760483,,0,rule,5,0,H4,-1
1763607609.0726342,US500Z25.sim,M30,6745.2,69.03067116829385,6682.607460890229,,0,rule,5,1,H4,-1
1763607609.0969803,US100Z25.sim,M30,25168.53,69.6331669238816,24830.574340458483,,1,rule,5,1,H4,1
1763607609.0726342,US500Z25.sim,H1,6745.2,67.9813042860223,6685.613434453244,,1,rule,5,1,H4,-1
1763607609.0969803,US100Z25.sim,H1,25168.53,69.37637578304164,24831.391068166773,,1,rule,5,1,H4,1
1763607609.0726342,BTCX25.sim,M30,92707.5,69.41835911739135,91320.63158537612,,0,rule,5,0,H4,-1
1763607609.0969803,US500Z25.sim,M30,6745.2,69.03067116829385,6682.607460890229,,0,rule,5,1,H4,-1
1763607609.0726342,BTCX25.sim,H1,92707.5,60.680734286014506,92021.00215129273,,0,rule,5,0,H4,-1
1763607609.0969803,US500Z25.sim,H1,6745.2,67.9813042860223,6685.613434453244,,1,rule,5,1,H4,-1
1763607609.0969803,BTCX25.sim,M30,92707.5,69.41835911739135,91320.63158537612,,0,rule,5,0,H4,-1
1763607609.0969803,BTCX25.sim,H1,92707.5,60.680734286014506,92021.00215129273,,0,rule,5,0,H4,-1
