ts,symbol,tf,price,ema,rsi,signal,dry_run
1763000474.141089,XAUZ25.sim,H1,4196.64,74.63495408700862,4146.521791886406,,1,rule
1763000474.141089,US30Z25.sim,M30,48447.35,54.494313317842504,48216.3429564298,0.588836669921875,1,xgb
1763000474.141089,US30Z25.sim,H1,48447.75,69.44225411344122,48000.59247944455,0.26884013414382935,-1,xgb
1763000474.141089,US100Z25.sim,M30,25686.94,60.982982534706316,25651.468092375562,0.4856058657169342,0,xgb
1763000474.141089,US100Z25.sim,H1,25686.94,46.72265689117459,25634.971166896998,0.34510868787765503,-1,xgb
1763000474.141089,US500Z25.sim,M30,6884.03,55.190498226129684,6874.454979829552,0.3330038785934448,-1,xgb
1763000474.141089,US500Z25.sim,H1,6884.03,49.62777148405888,6863.23888410388,0.4706290066242218,0,xgb
1763000474.141089,USOILZ25.sim,M30,58.332,43.6507936507936,59.29561771667202,0.41944628953933716,-1,xgb
1763000474.141089,USOILZ25.sim,H1,58.332,13.83601756954593,59.672927753946006,0.4664172828197479,0,xgb
1763000474.141089,BTCX25.sim,M30,102492.5,62.35194585448392,103039.951306661,0.4163246154785156,-1,xgb
1763000474.141089,BTCX25.sim,H1,102492.5,26.58385093167702,103581.41968716282,0.8257473707199097,1,xgb
1763000481.4301622,XAUZ25.sim,M30,4197.02,38.01526717557282,4169.329138661533,,0,rule
1763000481.4301622,XAUZ25.sim,H1,4197.02,74.73700030057081,4146.536693847191,,1,rule
1763000481.4301622,US30Z25.sim,M30,48445.95,54.337955577371076,48216.28805446901,0.6197541356086731,1,xgb
1763000481.4301622,US30Z25.sim,H1,48446.35,69.39720979205009,48000.53757748377,0.3136593997478485,-1,xgb
1763000481.4301622,US100Z25.sim,M30,25685.96,60.81616702953134,25651.42966100301,0.47295328974723816,0,xgb
1763000481.4301622,US100Z25.sim,H1,25685.96,46.66010982706328,25634.932735524446,0.34510868787765503,-1,xgb
1763000481.4301622,US500Z25.sim,M30,6883.88,55.06777572396804,6874.449097476611,0.36370497941970825,-1,xgb
1763000481.4301622,US500Z25.sim,H1,6883.88,49.56739710519944,6863.233001750939,0.47586068511009216,0,xgb
1763000481.4301622,USOILZ25.sim,M30,58.33,43.55123674911645,59.29553928529947,0.41944628953933716,-1,xgb
1763000481.4301622,USOILZ25.sim,H1,58.33,13.772893772893525,59.672849322573455,0.4664172828197479,0,xgb
1763000481.4301622,BTCX25.sim,M30,102487.5,62.288135593220346,103039.75522822962,0.4163246154785156,-1,xgb
1763000481.4301622,BTCX25.sim,H1,102490.0,26.553438276719135,103581.32164794713,0.8257473707199097,1,xgb
1763000488.7487736,XAUZ25.sim,M30,4197.2,38.18514007308133,4169.336197485062,,0,rule
1763000488.7487736,XAUZ25.sim,H1,4197.2,74.77112411826465,4146.54375267072,,1,rule
1763000488.7487736,US30Z25.sim,M30,48447.4,54.49987772071421,48216.34491721411,0.588836669921875,1,xgb
1763000488.7487736,US30Z25.sim,H1,48447.4,69.43100546907831,48000.57875395436,0.26884013414382935,-1,xgb
1763000488.7487736,US100Z25.sim,M30,25685.81,60.79071454479516,25651.42377865007,0.47295328974723816,0,xgb
1763000488.7487736,US100Z25.sim,H1,25685.69,46.64290688623971,25634.92214728915,0.34510868787765503,-1,xgb
1763000488.7487736,US500Z25.sim,M30,6883.9,55.08474576271154,6874.449881790337,0.36370497941970825,-1,xgb
1763000488.7487736,US500Z25.sim,H1,6883.9,49.57541447634445,6863.233786064665,0.47586068511009216,0,xgb
1763000488.7487736,USOILZ25.sim,M30,58.33,43.55123674911645,59.29553928529947,0.41944628953933716,-1,xgb
1763000488.7487736,USOILZ25.sim,H1,58.33,13.772893772893525,59.672849322573455,0.4664172828197479,0,xgb
1763000488.7487736,BTCX25.sim,M30,102505.0,62.51053074978939,103040.44150273943,0.4462372958660126,-1,xgb
1763000488.7487736,BTCX25.sim,H1,102505.0,26.735537190082653,103581.90988324126,0.8257473707199097,1,xgb
1763000845.9812684,XAUZ25.sim,M30,4192.12,35.24355300859597,4169.136981798788,,0,rule
1763000845.9812684,XAUZ25.sim,H1,4192.12,72.17935652933424,4146.344536984445,,1,rule
1763000845.9812684,US30Z25.sim,M30,48436.75,53.227199802542316,48215.92727015528,0.6053563952445984,1,xgb
1763000845.9812684,US30Z25.sim,H1,48436.75,68.94567340689481,48000.16110689553,0.29796648025512695,-1,xgb
1763000845.9812684,US100Z25.sim,M30,25678.56,59.585407208882685,25651.13946492458,0.4693216383457184,0,xgb
1763000845.9812684,US100Z25.sim,H1,25678.56,46.193167987450366,25634.642539446017,0.37842753529548645,-1,xgb
1763000845.9812684,US500Z25.sim,M30,6881.88,53.42199641362825,6874.370666104062,0.30689817667007446,-1,xgb
1763000845.9812684,US500Z25.sim,H1,6881.88,48.77854698814368,6863.15457037839,0.5637479424476624,1,xgb
1763000845.9812684,USOILZ25.sim,M30,58.404,47.01492537313446,59.29844124608378,0.3970024585723877,-1,xgb
1763000845.9812684,USOILZ25.sim,H1,58.404,16.048502139800206,59.67575128335777,0.5003861784934998,0,xgb
1763000845.9812684,BTCX25.sim,M30,102285.0,59.50864422202002,103031.81405175904,0.4675751030445099,0,xgb
1763000845.9812684,BTCX25.sim,H1,102285.0,23.970840480274433,103573.28243226086,0.8407485485076904,1,xgb
1763000851.5841396,XAUZ25.sim,M30,4192.3,35.334673944269014,4169.144040622317,,0,rule
1763000851.5841396,XAUZ25.sim,H1,4192.3,72.2740524781338,4146.351595807974,,1,rule
1763000851.5841396,US30Z25.sim,M30,48437.4,53.31273176761457,48215.95276035136,0.6268773674964905,1,xgb
1763000851.5841396,US30Z25.sim,H1,48437.4,68.99302620456449,48000.18659709161,0.30952903628349304,-1,xgb
1763000851.5841396,US100Z25.sim,M30,25678.96,59.650659803975,25651.15515119909,0.4693216383457184,0,xgb
1763000851.5841396,US100Z25.sim,H1,25678.96,46.218169025518826,25634.658225720526,0.37842753529548645,-1,xgb
1763000851.5841396,US500Z25.sim,M30,6882.0,53.517964071856234,6874.375371986415,0.30689817667007446,-1,xgb
1763000851.5841396,US500Z25.sim,H1,6882.0,48.82516925527687,6863.159276260743,0.5767236351966858,1,xgb
1763000851.5841396,USOILZ25.sim,M30,58.409,47.23369116432694,59.298637324515155,0.36425095796585083,-1,xgb
1763000851.5841396,USOILZ25.sim,H1,58.409,16.19793520825894,59.67594736178914,0.5003861784934998,0,xgb
1763000851.5841396,BTCX25.sim,M30,102295.0,59.65548504079783,103032.20620862178,0.44752389192581177,-1,xgb
1763000851.5841396,BTCX25.sim,H1,102295.0,24.10102739726028,103573.6745891236,0.827850878238678,1,xgb
1763000856.731826,XAUZ25.sim,M30,4191.12,34.74576271186439,4169.097766112513,,0,rule
1763000856.731826,XAUZ25.sim,H1,4191.12,71.65775401069475,4146.30532129817,,1,rule
1763000856.731826,US30Z25.sim,M30,48437.6,53.33910462527812,48215.96060348862,0.6268773674964905,1,xgb
1763000856.731826,US30Z25.sim,H1,48437.6,69.00760938490767,48000.194440228865,0.30952903628349304,-1,xgb
1763000856.731826,US100Z25.sim,M30,25679.19,59.68824480179679,25651.164170806933,0.4693216383457184,0,xgb
1763000856.731826,US100Z25.sim,H1,25679.19,46.23255688047308,25634.667245328368,0.37842753529548645,-1,xgb
1763000856.731826,US500Z25.sim,M30,6882.1,53.59820089955047,6874.379293555043,0.30689817667007446,-1,xgb
1763000856.731826,US500Z25.sim,H1,6882.1,48.86408927859728,6863.163197829371,0.5696039795875549,1,xgb
1763000856.731826,USOILZ25.sim,M30,58.408,47.19008264462814,59.29859810882888,0.36425095796585083,-1,xgb
1763000856.731826,USOILZ25.sim,H1,58.408,16.16809116809101,59.67590814610286,0.5003861784934998,0,xgb
1763000856.731826,BTCX25.sim,M30,102300.0,59.72850678733032,103032.40228705315,0.44752389192581177,-1,xgb
1763000856.731826,BTCX25.sim,H1,102300.0,24.165953806672377,103573.87066755498,0.827850878238678,1,xgb
1763000861.8905869,XAUZ25.sim,M30,4190.92,34.64788732394372,4169.089922975259,,0,rule
1763000861.8905869,XAUZ25.sim,H1,4190.92,71.55433684514325,4146.2974781609155,,1,rule
1763000861.8905869,US30Z25.sim,M30,48438.75,53.49125635619501,48216.005701527836,0.6183698773384094,1,xgb
1763000861.8905869,US30Z25.sim,H1,48438.75,69.09158245595442,48000.239538268084,0.32505351305007935,-1,xgb
1763000861.8905869,US100Z25.sim,M30,25680.94,59.975776260735195,25651.232798257915,0.4709973633289337,0,xgb
1763000861.8905869,US100Z25.sim,H1,25680.94,46.342323764041794,25634.735872779347,0.34821799397468567,-1,xgb
1763000861.8905869,US500Z25.sim,M30,6882.38,53.82414935260468,6874.3902739472,0.2952817678451538,-1,xgb
1763000861.8905869,US500Z25.sim,H1,6882.38,48.973396181193706,6863.174178221528,0.5604391098022461,1,xgb
1763000861.8905869,USOILZ25.sim,M30,58.408,47.19008264462814,59.29859810882888,0.36425095796585083,-1,xgb
1763000861.8905869,USOILZ25.sim,H1,58.408,16.16809116809101,59.67590814610286,0.5003861784934998,0,xgb
1763000861.8905869,BTCX25.sim,M30,102300.0,59.72850678733032,103032.40228705315,0.44752389192581177,-1,xgb
1763000861.8905869,BTCX25.sim,H1,102300.0,24.165953806672377,103573.87066755498,0.827850878238678,1,xgb
1763000867.0785446,XAUZ25.sim,M30,4191.62,34.99288762446655,4169.117373955651,,0,rule
1763000867.0785446,XAUZ25.sim,H1,4191.62,71.9176095155203,4146.324929141308,,1,rule
1763000867.0785446,US30Z25.sim,M30,48438.6,53.471361269526255,48215.9998191749,0.6183698773384094,1,xgb
1763000867.0785446,US30Z25.sim,H1,48438.6,69.08061785865387,48000.233655915144,0.32505351305007935,-1,xgb
1763000867.0785446,US100Z25.sim,M30,25679.69,59.77011494252842,25651.18377865007,0.4693216383457184,0,xgb
1763000867.0785446,US100Z25.sim,H1,25679.69,46.26386575108681,25634.686853171504,0.37842753529548645,-1,xgb
1763000867.0785446,US500Z25.sim,M30,6882.2,53.67867867867848,6874.38321512367,0.30689817667007446,-1,xgb
1763000867.0785446,US500Z25.sim,H1,6882.2,48.903071400079796,6863.167119397998,0.5604391098022461,1,xgb
1763000867.0785446,USOILZ25.sim,M30,58.411,47.32069249793905,59.298715755887706,0.36425095796585083,-1,xgb
1763000867.0785446,USOILZ25.sim,H1,58.411,16.257559587335322,59.67602579316169,0.5003861784934998,0,xgb
1763000867.0785446,BTCX25.sim,M30,102295.0,59.65548504079783,103032.20620862178,0.44752389192581177,-1,xgb
1763000867.0785446,BTCX25.sim,H1,102295.0,24.10102739726028,103573.6745891236,0.827850878238678,1,xgb
1763000872.2654328,XAUZ25.sim,M30,4191.14,34.755580672506554,4169.098550426239,,0,rule
1763000872.2654328,XAUZ25.sim,H1,4191.14,71.66811217114751,4146.306105611896,,1,rule
1763000872.2654328,US30Z25.sim,M30,48439.25,53.55768036756492,48216.025309370976,0.627853512763977,1,xgb
1763000872.2654328,US30Z25.sim,H1,48439.25,69.12815626488776,48000.25914611122,0.31482475996017456,-1,xgb
1763000872.2654328,US100Z25.sim,M30,25680.69,59.93453085027338,25651.222994336345,0.4709973633289337,0,xgb
1763000872.2654328,US100Z25.sim,H1,25680.69,46.32661087979592,25634.72606885778,0.389554888010025,-1,xgb
1763000872.2654328,US500Z25.sim,M30,6882.4,53.8403614457828,6874.391058260925,0.2952817678451538,-1,xgb
1763000872.2654328,US500Z25.sim,H1,6882.4,48.98122253296039,6863.174962535253,0.5525457262992859,1,xgb
1763000872.2654328,USOILZ25.sim,M30,58.418,47.6229508196721,59.29899026569162,0.3562563359737396,-1,xgb
1763000872.2654328,USOILZ25.sim,H1,58.418,16.465578424414275,59.67630030296561,0.4903843104839325,0,xgb
1763000872.2654328,BTCX25.sim,M30,102295.0,59.65548504079783,103032.20620862178,0.44752389192581177,-1,xgb
1763000872.2654328,BTCX25.sim,H1,102295.0,24.10102739726028,103573.6745891236,0.827850878238678,1,xgb
1763000877.44587,XAUZ25.sim,M30,4191.7,35.032754201082255,4169.120511210553,,0,rule
1763000877.44587,XAUZ25.sim,H1,4191.7,71.95936139332316,4146.32806639621,,1,rule
1763000877.44587,US30Z25.sim,M30,48440.2,53.68434154841887,48216.062564272936,0.627853512763977,1,xgb
1763000877.44587,US30Z25.sim,H1,48440.2,69.19775328528988,48000.296401013184,0.31482475996017456,-1,xgb
1763000877.44587,US100Z25.sim,M30,25681.19,60.01707847836234,25651.24260217948,0.4711597263813019,0,xgb
1763000877.44587,US100Z25.sim,H1,25681.19,46.358047310777145,25634.745676700917,0.34821799397468567,-1,xgb
1763000877.44587,US500Z25.sim,M30,6882.53,53.94597857250616,6874.39615630014,0.3115277886390686,-1,xgb
1763000877.44587,US500Z25.sim,H1,6882.53,49.03215485522315,6863.180060574468,0.5570447444915771,1,xgb
1763000877.44587,USOILZ25.sim,M30,58.413,47.40740740740725,59.29879418726025,0.3562563359737396,-1,xgb
1763000877.44587,USOILZ25.sim,H1,58.413,16.3170991823673,59.676104224534235,0.4903843104839325,0,xgb
1763000877.44587,BTCX25.sim,M30,102295.0,59.65548504079783,103032.20620862178,0.44752389192581177,-1,xgb
1763000877.44587,BTCX25.sim,H1,102295.0,24.10102739726028,103573.6745891236,0.827850878238678,1,xgb
1763000882.5824974,XAUZ25.sim,M30,4191.46,34.913426057337546,4169.111099445847,,0,rule
1763000882.5824974,XAUZ25.sim,H1,4191.46,71.83425094175564,4146.318654631504,,1,rule
1763000882.5824974,US30Z25.sim,M30,48441.7,53.85664682539646,48216.12138780235,0.6237840056419373,1,xgb
1763000882.5824974,US30Z25.sim,H1,48441.7,69.24664056713526,48000.355224542596,0.3198947012424469,-1,xgb
1763000882.5824974,US100Z25.sim,M30,25683.76,60.44498696110486,25651.34338649321,0.5030211806297302,0,xgb
1763000882.5824974,US100Z25.sim,H1,25683.76,46.520306158581306,25634.846461014644,0.36236971616744995,-1,xgb
1763000882.5824974,US500Z25.sim,M30,6883.03,54.356089402462885,6874.415764143278,0.31594547629356384,-1,xgb
1763000882.5824974,US500Z25.sim,H1,6883.03,49.229039511725006,6863.199668417606,0.5466829538345337,0,xgb
1763000882.5824974,USOILZ25.sim,M30,58.412,47.36408566721576,59.29875497157398,0.36425095796585083,-1,xgb
1763000882.5824974,USOILZ25.sim,H1,58.412,16.28733997155028,59.676065008847964,0.4903843104839325,0,xgb
1763000882.5824974,BTCX25.sim,M30,102297.5,59.69202898550725,103032.30424783747,0.44752389192581177,-1,xgb
1763000882.5824974,BTCX25.sim,H1,102297.5,24.133504492939664,103573.7726283393,0.827850878238678,1,xgb
1763000887.7590632,XAUZ25.sim,M30,4191.52,34.94318181818207,4169.113452387023,,0,rule
1763000887.7590632,XAUZ25.sim,H1,4191.52,71.86548775184792,4146.32100757268,,1,rule
1763000887.7590632,US30Z25.sim,M30,48442.2,53.91379737428747,48216.14099564548,0.6315136551856995,1,xgb
1763000887.7590632,US30Z25.sim,H1,48442.2,69.26290186125162,48000.37483238573,0.3198947012424469,-1,xgb
1763000887.7590632,US100Z25.sim,M30,25683.81,60.45337254793162,25651.34534727752,0.5030211806297302,0,xgb
1763000887.7590632,US100Z25.sim,H1,25683.81,46.52347421037584,25634.848421798957,0.36236971616744995,-1,xgb
1763000887.7590632,US500Z25.sim,M30,6883.1,54.4140030441403,6874.418509241317,0.31594547629356384,-1,xgb
1763000887.7590632,US500Z25.sim,H1,6883.1,49.25672961028548,6863.202413515645,0.5466829538345337,0,xgb
1763000887.7590632,USOILZ25.sim,M30,58.42,47.70867430441906,59.29906869706417,0.377173513174057,-1,xgb
1763000887.7590632,USOILZ25.sim,H1,58.42,16.52482269503534,59.67637873433816,0.4903843104839325,0,xgb
1763000887.7590632,BTCX25.sim,M30,102315.0,59.94599459945995,103032.99052234727,0.44752389192581177,-1,xgb
1763000887.7590632,BTCX25.sim,H1,102315.0,24.36006825938567,103574.4589028491,0.8317434191703796,1,xgb
1763000892.9518201,XAUZ25.sim,M30,4191.3,34.83432455395085,4169.104824936043,,0,rule
1763000892.9518201,XAUZ25.sim,H1,4191.3,71.75108538350187,4146.3123801217,,1,rule
1763000892.9518201,US30Z25.sim,M30,48439.2,53.5510305438288,48216.023348586656,0.627853512763977,1,xgb
1763000892.9518201,US30Z25.sim,H1,48439.2,69.12449714164677,48000.257185326904,0.31482475996017456,-1,xgb
1763000892.9518201,US100Z25.sim,M30,25681.11,60.00385558095341,25651.23946492458,0.4711597263813019,0,xgb
1763000892.9518201,US100Z25.sim,H1,25681.11,46.35301461508191,25634.742539446015,0.34821799397468567,-1,xgb
1763000892.9518201,US500Z25.sim,M30,6882.5,53.921568627450945,6874.3949798295525,0.3115277886390686,-1,xgb
1763000892.9518201,US500Z25.sim,H1,6882.5,49.020391843262786,6863.178884103881,0.5570447444915771,1,xgb
1763000892.9518201,USOILZ25.sim,M30,58.422,47.79411764705869,59.29914712843672,0.377173513174057,-1,xgb
1763000892.9518201,USOILZ25.sim,H1,58.422,16.583982990786396,59.67645716571071,0.4903843104839325,0,xgb
1763000892.9518201,BTCX25.sim,M30,102285.0,59.50864422202002,103031.81405175904,0.4675751030445099,0,xgb
1763000892.9518201,BTCX25.sim,H1,102285.0,23.970840480274433,103573.28243226086,0.8407485485076904,1,xgb
1763000898.1357522,XAUZ25.sim,M30,4191.5,34.93325759727354,4169.112668073298,,0,rule
1763000898.1357522,XAUZ25.sim,H1,4191.5,71.85507246376773,4146.320223258955,,1,rule
1763000898.1357522,US30Z25.sim,M30,48440.05,53.66430260047324,48216.056681919996,0.627853512763977,1,xgb
1763000898.1357522,US30Z25.sim,H1,48440.05,69.18675496688735,48000.290518660244,0.31482475996017456,-1,xgb
1763000898.1357522,US100Z25.sim,M30,25680.94,59.975776260735195,25651.232798257915,0.4709973633289337,0,xgb
1763000898.1357522,US100Z25.sim,H1,25680.94,46.342323764041794,25634.735872779347,0.34821799397468567,-1,xgb
1763000898.1357522,US500Z25.sim,M30,6882.48,53.905307599517094,6874.394195515827,0.3115277886390686,-1,xgb
1763000898.1357522,US500Z25.sim,H1,6882.48,49.01255297033652,6863.178099790155,0.5570447444915771,1,xgb
1763000898.1357522,USOILZ25.sim,M30,58.419,47.66584766584753,59.2990294813779,0.3562563359737396,-1,xgb
1763000898.1357522,USOILZ25.sim,H1,58.419,16.495211067754255,59.676339518651886,0.4903843104839325,0,xgb
1763000898.1357522,BTCX25.sim,M30,102282.5,59.47176684881603,103031.71601254334,0.4675751030445099,0,xgb
1763000898.1357522,BTCX25.sim,H1,102282.5,23.938223938223942,103573.18439304517,0.8407485485076904,1,xgb
1763000903.3097572,XAUZ25.sim,M30,4191.52,34.94318181818207,4169.113452387023,,0,rule
1763000903.3097572,XAUZ25.sim,H1,4191.52,71.86548775184792,4146.32100757268,,1,rule
1763000903.3097572,US30Z25.sim,M30,48440.6,53.73041531957205,48216.07825054744,0.627853512763977,1,xgb
1763000903.3097572,US30Z25.sim,H1,48440.6,69.21080508474532,48000.31208728769,0.31482475996017456,-1,xgb
1763000903.3097572,US100Z25.sim,M30,25680.69,59.93453085027338,25651.222994336345,0.4709973633289337,0,xgb
1763000903.3097572,US100Z25.sim,H1,25680.69,46.32661087979592,25634.72606885778,0.389554888010025,-1,xgb
1763000903.3097572,US500Z25.sim,M30,6882.5,53.921568627450945,6874.3949798295525,0.3115277886390686,-1,xgb
1763000903.3097572,US500Z25.sim,H1,6882.5,49.020391843262786,6863.178884103881,0.5570447444915771,1,xgb
1763000903.3097572,USOILZ25.sim,M30,58.419,47.66584766584753,59.2990294813779,0.3562563359737396,-1,xgb
1763000903.3097572,USOILZ25.sim,H1,58.419,16.495211067754255,59.676339518651886,0.4903843104839325,0,xgb
1763000903.3097572,BTCX25.sim,M30,102282.5,59.47176684881603,103031.71601254334,0.4675751030445099,0,xgb
1763000903.3097572,BTCX25.sim,H1,102282.5,23.938223938223942,103573.18439304517,0.8407485485076904,1,xgb
1763000908.4868052,XAUZ25.sim,M30,4191.46,34.913426057337546,4169.111099445847,,0,rule
1763000908.4868052,XAUZ25.sim,H1,4191.46,71.83425094175564,4146.318654631504,,1,rule
1763000908.4868052,US30Z25.sim,M30,48440.2,53.68434154841887,48216.062564272936,0.627853512763977,1,xgb
1763000908.4868052,US30Z25.sim,H1,48440.2,69.19775328528988,48000.296401013184,0.31482475996017456,-1,xgb
1763000908.4868052,US100Z25.sim,M30,25680.61,59.92134429746155,25651.219857081443,0.4709973633289337,0,xgb
1763000908.4868052,US100Z25.sim,H1,25680.61,46.32158500698392,25634.72293160288,0.389554888010025,-1,xgb
1763000908.4868052,US500Z25.sim,M30,6882.43,53.864697905680465,6874.392234731513,0.2952817678451538,-1,xgb
1763000908.4868052,US500Z25.sim,H1,6882.43,48.99296675191835,6863.176139005841,0.5525457262992859,1,xgb
1763000908.4868052,USOILZ25.sim,M30,58.418,47.6229508196721,59.29899026569162,0.3562563359737396,-1,xgb
1763000908.4868052,USOILZ25.sim,H1,58.418,16.465578424414275,59.67630030296561,0.4903843104839325,0,xgb
1763000908.4868052,BTCX25.sim,M30,102290.0,59.58219800181653,103032.0101301904,0.4675751030445099,0,xgb
1763000908.4868052,BTCX25.sim,H1,102290.0,24.035989717223657,103573.47851069224,0.8308315873146057,1,xgb
1763000913.671896,XAUZ25.sim,M30,4190.6,34.492428491306995,4169.077373955651,,0,rule
1763000913.671896,XAUZ25.sim,H1,4190.6,71.38948884089254,4146.284929141308,,1,rule
1763000913.671896,US30Z25.sim,M30,48439.1,53.53773584905645,48216.01942701803,0.6183698773384094,1,xgb
1763000913.671896,US30Z25.sim,H1,48439.1,69.11718005716061,48000.25326375828,0.32505351305007935,-1,xgb
1763000913.671896,US100Z25.sim,M30,25678.76,59.61801565150732,25651.147308061834,0.4693216383457184,0,xgb
1763000913.671896,US100Z25.sim,H1,25678.76,46.20566512458392,25634.65038258327,0.37842753529548645,-1,xgb
1763000913.671896,US500Z25.sim,M30,6882.08,53.58213429256583,6874.378509241317,0.30689817667007446,-1,xgb
1763000913.671896,US500Z25.sim,H1,6882.08,48.85630031083134,6863.162413515645,0.5696039795875549,1,xgb
1763000913.671896,USOILZ25.sim,M30,58.417,47.579983593109176,59.29895105000535,0.3562563359737396,-1,xgb
1763000913.671896,USOILZ25.sim,H1,58.417,16.435924742633873,59.676261087279336,0.4903843104839325,0,xgb
1763000913.671896,BTCX25.sim,M30,102280.0,59.43482224247949,103031.61797332767,0.4675751030445099,0,xgb
1763000913.671896,BTCX25.sim,H1,102280.0,23.90557939914163,103573.0863538295,0.8407273888587952,1,xgb
1763000918.909259,XAUZ25.sim,M30,4191.32,34.844192634560784,4169.105609249768,,0,rule
1763000918.909259,XAUZ25.sim,H1,4191.32,71.76147054566454,4146.313164435425,,1,rule
1763000918.909259,US30Z25.sim,M30,48439.1,53.53773584905645,48216.01942701803,0.6183698773384094,1,xgb
1763000918.909259,US30Z25.sim,H1,48439.1,69.11718005716061,48000.25326375828,0.32505351305007935,-1,xgb
1763000918.909259,US100Z25.sim,M30,25679.36,59.71605547333223,25651.1708374736,0.4693216383457184,0,xgb
1763000918.909259,US100Z25.sim,H1,25679.36,46.24319714076844,25634.673911995036,0.37842753529548645,-1,xgb
1763000918.909259,US500Z25.sim,M30,6882.18,53.66256379465644,6874.382430809945,0.30689817667007446,-1,xgb
1763000918.909259,US500Z25.sim,H1,6882.18,48.895270000797844,6863.166335084273,0.5626276731491089,1,xgb
1763000918.909259,USOILZ25.sim,M30,58.409,47.23369116432694,59.298637324515155,0.36425095796585083,-1,xgb
1763000918.909259,USOILZ25.sim,H1,58.409,16.19793520825894,59.67594736178914,0.4903843104839325,0,xgb
1763000918.909259,BTCX25.sim,M30,102287.5,59.54545454545454,103031.91209097471,0.4675751030445099,0,xgb
1763000918.909259,BTCX25.sim,H1,102287.5,24.00342906129447,103573.38047147654,0.8308315873146057,1,xgb
1763000924.0862622,XAUZ25.sim,M30,4191.64,35.00284575981807,4169.118158269376,,0,rule
1763000924.0862622,XAUZ25.sim,H1,4191.64,71.92804294211497,4146.325713455033,,1,rule
1763000924.0862622,US30Z25.sim,M30,48438.9,53.511166253101976,48216.011583880776,0.6183698773384094,1,xgb
1763000924.0862622,US30Z25.sim,H1,48438.9,69.10255053444791,48000.245420621024,0.32505351305007935,-1,xgb
1763000924.0862622,US100Z25.sim,M30,25679.19,59.68824480179679,25651.164170806933,0.4693216383457184,0,xgb
1763000924.0862622,US100Z25.sim,H1,25679.19,46.23255688047308,25634.667245328368,0.37842753529548645,-1,xgb
1763000924.0862622,US500Z25.sim,M30,6882.08,53.58213429256583,6874.378509241317,0.30689817667007446,-1,xgb
1763000924.0862622,US500Z25.sim,H1,6882.08,48.85630031083134,6863.162413515645,0.5696039795875549,1,xgb
1763000924.0862622,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000924.0862622,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000924.0862622,BTCX25.sim,M30,102282.5,59.47176684881603,103031.71601254334,0.4675751030445099,0,xgb
1763000924.0862622,BTCX25.sim,H1,102282.5,23.938223938223942,103573.18439304517,0.8407485485076904,1,xgb
1763000929.2744117,XAUZ25.sim,M30,4191.7,35.032754201082255,4169.120511210553,,0,rule
1763000929.2744117,XAUZ25.sim,H1,4191.7,71.95936139332316,4146.32806639621,,1,rule
1763000929.2744117,US30Z25.sim,M30,48441.7,53.85664682539646,48216.12138780235,0.6237840056419373,1,xgb
1763000929.2744117,US30Z25.sim,H1,48441.7,69.24664056713526,48000.355224542596,0.3198947012424469,-1,xgb
1763000929.2744117,US100Z25.sim,M30,25682.81,60.286101657397516,25651.306131591246,0.5001270174980164,0,xgb
1763000929.2744117,US100Z25.sim,H1,25682.81,46.46019504631336,25634.80920611268,0.36236971616744995,-1,xgb
1763000929.2744117,US500Z25.sim,M30,6882.78,54.15025749772772,6874.405960221709,0.31594547629356384,-1,xgb
1763000929.2744117,US500Z25.sim,H1,6882.78,49.130399935882004,6863.189864496037,0.5570447444915771,1,xgb
1763000929.2744117,USOILZ25.sim,M30,58.402,46.92691029900335,59.29836281471123,0.3970024585723877,-1,xgb
1763000929.2744117,USOILZ25.sim,H1,58.402,15.988579586009848,59.67567285198522,0.4903843104839325,0,xgb
1763000929.2744117,BTCX25.sim,M30,102292.5,59.618874773139744,103032.1081694061,0.4675751030445099,0,xgb
1763000929.2744117,BTCX25.sim,H1,102292.5,24.068522483940043,103573.57654990793,0.8308315873146057,1,xgb
1763000934.4784975,XAUZ25.sim,M30,4192.32,35.344827586206776,4169.144824936043,,0,rule
1763000934.4784975,XAUZ25.sim,H1,4192.32,72.28458959031875,4146.3523801217,,1,rule
1763000934.4784975,US30Z25.sim,M30,48441.4,53.82228840903465,48216.10962309646,0.6237840056419373,1,xgb
1763000934.4784975,US30Z25.sim,H1,48441.4,69.23687552921218,48000.34345983671,0.3198947012424469,-1,xgb
1763000934.4784975,US100Z25.sim,M30,25682.91,60.30278708034637,25651.310053159876,0.5001270174980164,0,xgb
1763000934.4784975,US100Z25.sim,H1,25682.91,46.466515215409906,25634.81312768131,0.36236971616744995,-1,xgb
1763000934.4784975,US500Z25.sim,M30,6882.8,54.16666666666678,6874.406744535435,0.31594547629356384,-1,xgb
1763000934.4784975,US500Z25.sim,H1,6882.8,49.13827655310637,6863.190648809763,0.5570447444915771,1,xgb
1763000934.4784975,USOILZ25.sim,M30,58.402,46.92691029900335,59.29836281471123,0.3970024585723877,-1,xgb
1763000934.4784975,USOILZ25.sim,H1,58.402,15.988579586009848,59.67567285198522,0.4903843104839325,0,xgb
1763000934.4784975,BTCX25.sim,M30,102287.5,59.54545454545454,103031.91209097471,0.4675751030445099,0,xgb
